draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
1034,989.4347648767265,0.9998047747554402,0.003564376648405653,9.0,511.0,0.0,-986.85721832377,-2.1998734511031275,0.009216962504153667,0.08171988598040832
1035,992.9686440247855,0.8686766757825989,0.004799396755511533,9.0,511.0,0.0,-992.1963155135128,-2.6300726223330493,0.010599611704574009,0.0827475973816763
1036,993.8528973173662,0.838192440087083,0.004116071977974781,2.0,3.0,0.0,-991.4839305771196,-2.409803133102967,0.00989058467115694,0.08168875638151461
1037,989.6487697282065,0.9063157605071005,0.0034207472301264106,8.0,331.0,0.0,-985.227848084046,-2.2095841583087648,0.009281684645670479,0.08367753036195154
1038,988.837594376498,0.9872070300217196,0.003564376648405653,7.0,151.0,0.0,-988.3238877773117,-2.181018169078806,0.009190418952890505,0.08189604202622824
1039,992.3902453796996,0.951659565177208,0.004799396755511533,7.0,207.0,0.0,-991.3379878484858,-2.6843243704048336,0.010762581768064203,0.08318110326278737
1040,993.7585176494074,0.9700198239408468,0.004116071977974781,10.0,1023.0,0.0,-992.6545430677945,-2.546942080037208,0.010321566970304244,0.08426044146179819
1041,990.187020020503,0.9997974860916988,0.0034207472301264106,9.0,511.0,0.0,-988.8375871223016,-2.196113737334745,0.009212003833530259,0.08326677412890665
1042,989.9090538496717,0.999902664464071,0.003564376648405653,9.0,511.0,0.0,-988.018965669192,-2.218209396891513,0.009273571444335292,0.08433858780534803
1043,991.8621493236865,0.9989197165361723,0.004799396755511533,7.0,255.0,0.0,-991.6555547584062,-2.7107376179736065,0.010843672218359019,0.08291693388494717
1044,993.509286587101,0.9702298461902605,0.004116071977974781,5.0,55.0,0.0,-993.4201360926216,-2.546432168372865,0.010337620349111632,0.08417768518741567
1045,990.5433518082482,0.9227393081602603,0.0034207472301264106,7.0,151.0,0.0,-988.7009383121532,-2.23979297071871,0.00937557562987751,0.08342926961479179
1046,987.4026862027284,0.8141943059783497,0.003564376648405653,2.0,3.0,0.0,-986.8068996809529,-2.2180401529564016,0.009322025588674116,0.08435749745119046
1047,991.9353277941583,0.9292412376628483,0.004799396755511533,10.0,1023.0,0.0,-990.0202549488772,-2.6572615031579496,0.010675424670269213,0.07948856497957422
1048,992.8284101714454,0.9260550041877652,0.004116071977974781,4.0,27.0,0.0,-992.644732872998,-2.54494621493094,0.01033969821952351,0.08418479687713379
1049,991.5745566169669,0.9999914516182125,0.0034207472301264106,9.0,511.0,0.0,-990.0940848488927,-2.275793224857748,0.009483913033463487,0.08499132195999153
1050,988.7548574122598,0.9923310879989898,0.003564376648405653,2.0,7.0,0.0,-987.0192859031548,-2.218137744548178,0.009315583142829039,0.08434886999864717
1051,990.4898720561044,0.9095088596289874,0.004799396755511533,7.0,131.0,0.0,-990.2268002479861,-2.7026774224815475,0.010821207657598293,0.07866229343529602
1052,991.9374999082925,0.9289952174965831,0.004116071977974781,10.0,1023.0,0.0,-991.4241345397678,-2.5116496975990894,0.010193889438379223,0.0808225961598919
1053,992.2852565692486,0.9914874925174962,0.0034207472301264106,7.0,143.0,0.0,-991.3274671694892,-2.296153009927246,0.0095441659616673,0.08459056570758612
1054,990.776283984605,0.8504896619288571,0.003564376648405653,2.0,3.0,0.0,-987.1236239524861,-2.2179400614810545,0.009282940462171064,0.08434575508781512
1055,992.6601875860322,0.9994770541345162,0.004799396755511533,9.0,511.0,0.0,-989.4611867690778,-2.668371682690311,0.01070973186438685,0.0826340538605754
1056,993.6143361731224,0.9984818566073017,0.004116071977974781,8.0,419.0,0.0,-991.5734747049763,-2.4504247703524147,0.010010859645823897,0.08317508679212589
1057,991.9712830394292,0.9588245875860507,0.0034207472301264106,6.0,87.0,0.0,-991.5561408069358,-2.306135302485831,0.00958210515903682,0.08457844631316691
1058,991.2930692373338,0.8864108189171518,0.003564376648405653,10.0,1023.0,0.0,-986.9846521695908,-2.389282362641248,0.009819056732190138,0.07777848363329712
1059,992.5045976849084,0.9557403199978938,0.004799396755511533,8.0,255.0,0.0,-992.1497268224817,-2.66035161781389,0.010678784044309199,0.0817511835955372
1060,992.4913260140631,0.8811489148510655,0.004116071977974781,8.0,363.0,0.0,-991.947193136872,-2.4493376459274163,0.00999846747542795,0.0829990603958677
1061,991.4624530355151,0.9433384746497455,0.0034207472301264106,6.0,71.0,0.0,-990.6381831298108,-2.296479096595443,0.009554878463155884,0.08458966985206776
1062,992.9887189878698,0.9920791948551181,0.003564376648405653,9.0,511.0,0.0,-989.9026204810525,-2.393882283935475,0.009837287447577217,0.0798208149062547
1063,993.7247461874351,0.9534008727358185,0.004799396755511533,9.0,1023.0,0.0,-991.4492394069548,-2.4683032785448686,0.010083077044116939,0.08540864945119529
1064,993.8031716182679,0.9998567607800875,0.004116071977974781,8.0,395.0,0.0,-991.2017145360056,-2.5144542163234207,0.010215015597369008,0.08258325458771228
1065,992.0760515604222,0.9348915431146149,0.0034207472301264106,8.0,287.0,0.0,-989.6705706584582,-2.386887496608356,0.009844991603289058,0.08368973967509323
1066,993.58050298831,0.999982009512969,0.003564376648405653,8.0,287.0,0.0,-992.5149082660907,-2.418728036230016,0.009931375249213135,0.08084260745785221
1067,993.8715951686146,0.9544414023974744,0.004799396755511533,9.0,511.0,0.0,-993.3713729819297,-2.441807495513276,0.010005287734093371,0.0820539647663838
1068,993.9301519532598,0.8918263378252383,0.004116071977974781,8.0,435.0,0.0,-990.3137019069565,-2.401436202317697,0.009868119600150386,0.08341348622805768
1069,993.5034557094813,1.0,0.0034207472301264106,2.0,7.0,0.0,-992.1292432651445,-2.3874345646572226,0.00981593911523954,0.08369670276443793
1070,992.4406650379872,0.8854869099321813,0.003564376648405653,5.0,55.0,0.0,-992.0857166828771,-2.4214949861251345,0.009913319737586105,0.08085216726710909
1071,993.8715951686146,0.30763896824275005,0.004799396755511533,1.0,1.0,0.0,-992.2070841293965,-2.441807495513276,0.010005287734093371,0.0820539647663838
1072,992.9717668682852,0.9550304578114989,0.004116071977974781,8.0,511.0,0.0,-991.6351721119071,-2.326372034880237,0.00962749728847684,0.0818164732521627
1073,993.6483642805376,0.9244775104179298,0.0034207472301264106,8.0,439.0,0.0,-991.9232966366376,-2.4616480068747464,0.01007015240258657,0.08425083084591878
1074,991.704379028102,0.9979632404334376,0.003564376648405653,10.0,1023.0,0.0,-990.2583030224154,-2.665183130991675,0.010716124641016764,0.08129946336379704
1075,992.9922338362463,0.9993370602140329,0.004799396755511533,9.0,511.0,0.0,-992.9156832901125,-2.380082255490432,0.00979249580441554,0.0854781079113116
1076,993.6568235530407,0.790220588895457,0.004116071977974781,10.0,1023.0,0.0,-991.2740370593192,-2.577120525923237,0.010423442325538823,0.08112821268803558
1077,991.92522643821,0.7003416407664397,0.0034207472301264106,2.0,3.0,0.0,-990.5306003540235,-2.461058139729307,0.010081914451736498,0.08425216621638512
1078,993.6584039243451,0.7457817803436142,0.003564376648405653,9.0,607.0,0.0,-987.6596728742405,-2.373910673724473,0.009781671551795072,0.08187191445640074
1079,992.4095714422415,0.876172511108127,0.004799396755511533,9.0,1023.0,0.0,-989.8575514249899,-2.3491385204001487,0.00968745242783939,0.08231805303885142
1080,993.0747301234727,0.8412959725444792,0.004116071977974781,9.0,1023.0,0.0,-990.9907827242167,-2.582110405686336,0.010445533681644253,0.0857434810837135
1081,994.0520149599972,1.0,0.0034207472301264106,2.0,3.0,0.0,-991.826023641662,-2.4608464617017445,0.010059278663503667,0.08425988216945887
1082,992.2341118157044,0.9931872371653171,0.003564376648405653,10.0,1023.0,0.0,-991.5340027258367,-2.5787834009431565,0.010432441699029177,0.08763371042305781
1083,992.546560347867,0.9350920935173623,0.004799396755511533,9.0,511.0,0.0,-991.4430448318461,-2.4350499849201586,0.00999428250708407,0.08101496093677517
1084,992.9910294396169,0.9915378969603016,0.004116071977974781,10.0,1023.0,0.0,-991.949402782815,-2.6368451888090014,0.010615737132896253,0.08156967472863673
1085,993.9355091964924,0.9346051943063504,0.0034207472301264106,2.0,3.0,0.0,-993.5076556289999,-2.4610944016822036,0.010050977821006626,0.08426512924690102
1086,993.4655891471532,0.9923248997459362,0.003564376648405653,9.0,511.0,0.0,-991.8967485989085,-2.473811143736334,0.01010377425606819,0.08581895089259892
1087,992.5406323674504,0.7882719874385065,0.004799396755511533,8.0,283.0,0.0,-990.921709167703,-2.508594956180608,0.010185683758727304,0.08272775833416934
1088,993.8929997588252,0.8997502435463935,0.004116071977974781,8.0,331.0,0.0,-992.002878590175,-2.55458533739992,0.010356889100865336,0.08181595604260702
1089,991.135544912285,0.5387855319191005,0.0034207472301264106,2.0,7.0,0.0,-987.9158308564533,-2.460470502797478,0.010084221419776952,0.0842604191519661
1090,993.7176648614436,0.8129660224049048,0.003564376648405653,6.0,99.0,0.0,-991.3163559968825,-2.4716715680842207,0.010087024437152743,0.08539550666170845
1091,992.105310683367,0.8422900841493528,0.004799396755511533,7.0,207.0,0.0,-990.89544224576,-2.5069404674580036,0.010225933823884798,0.08389273992667678
1092,992.5726097837643,0.9102924147166762,0.004116071977974781,8.0,279.0,0.0,-992.2657656066889,-2.6283459706920964,0.010572396990152074,0.08166101518786255
1093,992.9520979823645,0.9999942444695011,0.0034207472301264106,7.0,191.0,0.0,-990.9099476757269,-2.4783309031271137,0.010093649112302278,0.08422652480650891
1094,993.5905738781553,0.9668051004986514,0.003564376648405653,2.0,3.0,0.0,-993.4312512855875,-2.4715404452437073,0.010083165009940626,0.08539255158189649
1095,993.9305424067195,0.9998766756642603,0.004799396755511533,7.0,139.0,0.0,-992.5738536200565,-2.497032040677954,0.010162095491162997,0.08365066446696433
1096,993.0233437942089,0.9667532021956855,0.004116071977974781,9.0,1023.0,0.0,-991.5565403609293,-2.6391946883428945,0.010616374379947334,0.08397666260916291
1097,993.45276338806,0.9997866387236339,0.0034207472301264106,9.0,683.0,0.0,-992.3342417896731,-2.5555985085926256,0.010343145251615499,0.08319439455995416
1098,993.5942111540618,0.9764856527044486,0.003564376648405653,10.0,1023.0,0.0,-992.9588987787521,-2.4215278369089646,0.009927658254695734,0.08040233036560684
1099,993.995474178412,1.0,0.004799396755511533,2.0,3.0,0.0,-993.949353168203,-2.497004323087258,0.010178172044484016,0.08365139017675916
1100,993.8915323319578,0.9998276311848493,0.004116071977974781,8.0,383.0,0.0,-992.7115556257232,-2.562067941718652,0.010372850418750499,0.08361700967929425
1101,993.0472788566694,0.9993159573287964,0.0034207472301264106,10.0,1023.0,0.0,-992.567721714528,-2.5219575213847825,0.010237119968588797,0.08000968908554917
1102,993.116750489935,0.9610062868169033,0.003564376648405653,10.0,1023.0,0.0,-992.362746957856,-2.3384733308747108,0.009677567926950608,0.08295285544193745
1103,993.1566735827078,0.7010382406439767,0.004799396755511533,6.0,99.0,0.0,-992.1325293066238,-2.491253354757665,0.010135584647989089,0.08383060971927209
1104,993.7047589310718,0.982674284105104,0.004116071977974781,9.0,1023.0,0.0,-992.6027753450023,-2.4067210734434323,0.009887317731882518,0.08478019621797435
1105,992.7998156443682,0.9800567695415308,0.0034207472301264106,10.0,1023.0,0.0,-991.794493841663,-2.5377050154412593,0.010289255325133312,0.08658688028669805
1106,993.955302080612,0.9244641584384091,0.003564376648405653,8.0,351.0,0.0,-991.8056265670656,-2.4109056366222195,0.009903161058333772,0.08315051708186859
1107,993.8141764728434,0.9772197814509198,0.004799396755511533,8.0,375.0,0.0,-991.9882363629454,-2.396194300873953,0.009855195340000072,0.08384470734533167
1108,993.2538302480408,0.8770140313267484,0.004116071977974781,6.0,99.0,0.0,-992.6758765035976,-2.4058951703899236,0.009872354039994015,0.08495588367490703
1109,993.8573130448818,0.9990758887547782,0.0034207472301264106,9.0,1023.0,0.0,-992.1262294194536,-2.4390584083193882,0.009979685020952403,0.08168301102985155
1110,994.0089182707877,0.8508806435147426,0.003564376648405653,2.0,7.0,0.0,-992.5720687643346,-2.410692738360543,0.009896553517962356,0.08313272685413665
1111,992.81247105861,0.8271178125940287,0.004799396755511533,9.0,511.0,0.0,-991.9408427745307,-2.3565275464022086,0.009734597777219375,0.08023252139273565
1112,993.7911498271149,0.9526453038764797,0.004116071977974781,10.0,1023.0,0.0,-992.6450920738386,-2.5152145651900017,0.010234298966786376,0.08477493452836132
1113,993.4471351869564,0.9978927845886695,0.0034207472301264106,8.0,511.0,0.0,-991.3848768154805,-2.437224964704442,0.009988315373623836,0.0799930152169807
1114,993.333857307873,0.9842619723589913,0.003564376648405653,10.0,1023.0,0.0,-992.6885051667023,-2.380776980855378,0.009801896943262627,0.0853071539745043
1115,992.8141331062373,0.9277729524328407,0.004799396755511533,9.0,1023.0,0.0,-992.1499197626994,-2.5754204350918815,0.010429665468429468,0.08573526175658917
1116,992.9475668733464,0.8613364167688878,0.004116071977974781,8.0,327.0,0.0,-991.4349930239116,-2.4752714269868457,0.010083059927868869,0.08279331600152419
1117,991.9970112162943,0.690660655557474,0.0034207472301264106,2.0,3.0,0.0,-990.8450010858086,-2.4377689647172915,0.010003986916427447,0.07999554493133415
1118,992.4107978500937,0.9999765566213037,0.003564376648405653,10.0,1023.0,0.0,-991.312840312564,-2.3942784745075847,0.009844862032979284,0.07844034111755144
1119,993.7309735103444,0.994201426609451,0.004799396755511533,9.0,511.0,0.0,-992.3942685121872,-2.444944436458053,0.009995971699460211,0.08383202397115634
1120,993.9345076973193,0.8290888207113394,0.004116071977974781,2.0,3.0,0.0,-992.3377301685855,-2.4749786997234824,0.01011069861944197,0.08279033794714524
1121,993.5050827528819,0.9986290325701325,0.0034207472301264106,6.0,119.0,0.0,-991.7826859523178,-2.4411323823525093,0.009986713283382036,0.08026325596971415
1122,993.1845342623023,0.999903158871374,0.003564376648405653,8.0,511.0,0.0,-992.3512260895739,-2.40691745199407,0.00988627885063481,0.07950017894919144
1123,993.1515164730412,0.8488776148997862,0.004799396755511533,8.0,483.0,0.0,-992.0867373544413,-2.443255190719152,0.00998754015647566,0.08058310321167823
1124,993.8039055324202,0.8894019352759639,0.004116071977974781,8.0,503.0,0.0,-992.6176575217064,-2.5528127946091077,0.010352999898445873,0.08161065465700533
1125,991.7799173163626,0.9009599634108303,0.0034207472301264106,10.0,1023.0,0.0,-990.3571936571691,-2.704191251618818,0.0108321623990718,0.08356300875355314
1126,992.0649830302386,0.9759856241521637,0.003564376648405653,9.0,1023.0,0.0,-989.8022237739103,-2.4126450561337993,0.009911426564236086,0.08799832037611724
1127,992.1861270369945,0.8094469758215137,0.004799396755511533,10.0,1023.0,0.0,-990.58889221522,-2.614526456597067,0.010523243214398645,0.0821115028270753
1128,993.7805237673651,0.9941070269613563,0.004116071977974781,6.0,119.0,0.0,-993.5956842364446,-2.556644459780486,0.010364377538992525,0.08145615525896292
1129,991.7753053517911,0.9818823353637108,0.0034207472301264106,5.0,39.0,0.0,-991.4878333809824,-2.702232229821396,0.010826791288691781,0.0835108676677004
1130,992.0635514871452,0.9589425435788862,0.003564376648405653,9.0,511.0,0.0,-991.318010871653,-2.3777947663611285,0.009806993626754683,0.08697150659892701
1131,992.1861270369945,0.18237443936011805,0.004799396755511533,1.0,1.0,0.0,-989.304290762839,-2.614526456597067,0.010523243214398645,0.0821115028270753
1132,993.4723204851807,0.9242105648473061,0.004116071977974781,2.0,3.0,0.0,-993.4073034862582,-2.5568288151528766,0.010348894149493191,0.08145149622307969
1133,991.8182231457371,0.9488094824191938,0.0034207472301264106,10.0,1023.0,0.0,-990.757986435045,-2.6934743640435013,0.010781706390408598,0.08434061018906039
1134,993.5121099720093,0.9975902553773154,0.003564376648405653,9.0,511.0,0.0,-991.619957798323,-2.525458457747235,0.010269415352776319,0.08510390680931607
1135,991.6875484940733,0.9738187321696701,0.004799396755511533,9.0,511.0,0.0,-990.4189025086079,-2.6333041125214427,0.010593571848719424,0.07878052231148894
1136,993.9287533947413,0.9050575258128879,0.004116071977974781,8.0,307.0,0.0,-992.2999871198512,-2.514908621339614,0.01021819201989089,0.08262651498578177
1137,991.464140144498,0.9555031331808035,0.0034207472301264106,2.0,7.0,0.0,-991.3245734075018,-2.6935266219139535,0.010804291522421986,0.08433491915438421
1138,992.6082184601876,0.8402800630269036,0.003564376648405653,9.0,575.0,0.0,-991.1403586658614,-2.370498672783625,0.00975438395717862,0.0834975021508007
1139,993.6911859442627,0.8944806372617069,0.004799396755511533,8.0,259.0,0.0,-990.9103374325789,-2.568091250083874,0.01039579943025624,0.08097051129830643
1140,993.1782415891518,0.840600167122402,0.004116071977974781,8.0,451.0,0.0,-990.8251849496575,-2.4443552430365267,0.010018742488719498,0.08484696998471226
1141,990.3579869386522,0.9726436501169029,0.0034207472301264106,10.0,1023.0,0.0,-988.970670334826,-2.279300865739199,0.009498999119461806,0.0793397295928848
1142,993.396205263394,0.9187459636901766,0.003564376648405653,8.0,403.0,0.0,-990.927138606537,-2.392185489394726,0.009828237189930547,0.08273939923404207
1143,993.368257484311,0.9939087764048155,0.004799396755511533,8.0,255.0,0.0,-993.3359565470581,-2.5939962330888937,0.010477164849494862,0.0807111903252486
1144,993.5951727760255,0.998805214772577,0.004116071977974781,7.0,147.0,0.0,-992.9530915081034,-2.452066663877064,0.010027131319961476,0.08571861236941916
1145,991.0214667587966,0.9576640635265284,0.0034207472301264106,7.0,131.0,0.0,-989.3001672136163,-2.289785354919316,0.00952854532295446,0.07945723745305655
1146,993.7056561931411,0.9331496040985573,0.003564376648405653,8.0,371.0,0.0,-991.3754452307581,-2.471108702591466,0.010076678268006565,0.08317289310955396
1147,991.8183137672374,0.8338483679947091,0.004799396755511533,9.0,511.0,0.0,-988.9685322104636,-2.5600306465572324,0.010379478745261243,0.07805063842461601
1148,992.0862053605126,0.9769750848845687,0.004116071977974781,9.0,1023.0,0.0,-989.9591784948509,-2.3042931416197185,0.009557739226815225,0.08009883073300454
1149,991.9044635723582,0.999873567556964,0.0034207472301264106,9.0,511.0,0.0,-990.4721335492251,-2.3046432425746866,0.009575357032929775,0.08074648303975251
1150,993.2059379248052,0.8397448706602425,0.003564376648405653,3.0,11.0,0.0,-991.9438142688094,-2.4720416409826527,0.010108842005438804,0.08319720198631368
1151,992.6789908330386,0.9614578755163234,0.004799396755511533,9.0,511.0,0.0,-990.8127907975907,-2.564603981956305,0.010390137907289047,0.07896422360117804
1152,992.5562753306576,0.9906031099107652,0.004116071977974781,10.0,1023.0,0.0,-990.7817579678309,-2.603430703712226,0.010513118106032377,0.0864475319662536
1153,993.2669131592111,0.9989968904770316,0.0034207472301264106,9.0,511.0,0.0,-991.6625708638321,-2.358950536652091,0.009743934185877672,0.08275085074188153
1154,993.1234033114923,0.9975254168686234,0.003564376648405653,7.0,203.0,0.0,-992.8506543001528,-2.4680516523615923,0.01006169054057586,0.08319644168540308
1155,993.7488835652264,0.9886093467264934,0.004799396755511533,9.0,767.0,0.0,-991.9739425403958,-2.40570073840266,0.009890649413219368,0.08304879387758962
1156,993.2853362195199,0.9775190508971789,0.004116071977974781,9.0,511.0,0.0,-991.6720805679565,-2.4649978845592155,0.010059156856065619,0.0856456214234696
1157,993.4268458248994,0.9635521072995524,0.0034207472301264106,2.0,3.0,0.0,-992.827708616749,-2.358662485601998,0.009728100104627168,0.08274747989573991
1158,993.4045585512931,0.9265282370993404,0.003564376648405653,2.0,3.0,0.0,-992.0737637906981,-2.4682548594692757,0.01009514342308002,0.08321248883762884
1159,992.1969469874683,0.5816245442498431,0.004799396755511533,8.0,371.0,0.0,-989.8728775044868,-2.489388451029041,0.010123761769245386,0.08152783687312741
1160,993.3269757311953,0.964915269053497,0.004116071977974781,10.0,1023.0,0.0,-992.4416803744166,-2.387646217163621,0.009819669799022135,0.08050368990564004
1161,993.1211028522129,0.9148579558014475,0.0034207472301264106,9.0,619.0,0.0,-990.9361654807669,-2.4757563169188646,0.010120457640510767,0.08166588127981068
1162,993.9734259904473,0.9975504585497801,0.003564376648405653,8.0,463.0,0.0,-993.2152614541249,-2.4855081700526225,0.01012681079169203,0.08385125114023947
1163,994.1372416335463,0.9997847555209451,0.004799396755511533,7.0,247.0,0.0,-992.5166597256946,-2.4730463614454994,0.010090289440473986,0.08191484109403936
1164,993.0010128418476,0.9998425701965123,0.004116071977974781,9.0,511.0,0.0,-992.5058990611087,-2.458936067147264,0.010044949445945795,0.07893634194629585
1165,992.2386360731251,0.9978016898308929,0.0034207472301264106,8.0,479.0,0.0,-989.4831937105337,-2.480641131977618,0.010103838369523409,0.07895286502488517
1166,993.8147656475087,0.9692386590633114,0.003564376648405653,7.0,207.0,0.0,-993.3996458242433,-2.4914411563518524,0.010143996568411796,0.0842096887080437
1167,993.7092102927902,0.9165197419798774,0.004799396755511533,7.0,247.0,0.0,-993.5643847291586,-2.4802938124402516,0.010106079257256824,0.08196835392178681
1168,991.6485994163977,0.6861082916208624,0.004116071977974781,10.0,1023.0,0.0,-987.051397051184,-2.4249900836944565,0.00992935246267495,0.08800150614843903
1169,993.179527435117,0.9938015850110326,0.0034207472301264106,7.0,187.0,0.0,-991.7523083632192,-2.473438493992198,0.010103925140961098,0.07939069482902679
1170,989.7883856223764,0.6822163109063726,0.003564376648405653,9.0,563.0,0.0,-987.7679397104052,-2.5030776849721397,0.01022469999062774,0.08422963044719647
1171,993.9478442416688,0.9913893378400765,0.004799396755511533,8.0,423.0,0.0,-992.8899809010813,-2.42196393710138,0.009934441210886782,0.08418953935915098
1172,992.9455530115514,0.9693499656939213,0.004116071977974781,9.0,1023.0,0.0,-990.2412791017853,-2.3861546648292453,0.009833139345630085,0.08507282402934478
1173,992.4769676423747,0.9354118539818601,0.0034207472301264106,9.0,511.0,0.0,-991.6113063216535,-2.5651299790688284,0.01039214826905482,0.07868793460564101
1174,993.0305931265597,1.0,0.003564376648405653,2.0,3.0,0.0,-990.0054709019124,-2.502795567441206,0.0102062353623594,0.08422681352689705
1175,993.9750837083031,0.7351443931790791,0.004799396755511533,5.0,43.0,0.0,-992.8078416710916,-2.4278209509378375,0.009955336424324777,0.08404677007180106
1176,993.7700811532993,0.9214266338807714,0.004116071977974781,7.0,175.0,0.0,-992.1751494116075,-2.434310177212329,0.009966253649727952,0.08457646277575796
1177,992.4454617409291,0.9932773586758342,0.0034207472301264106,10.0,1023.0,0.0,-991.4604288473512,-2.4221549349248837,0.00993413838469009,0.08773271831093328
1178,992.4044930344502,0.9417851404519039,0.003564376648405653,8.0,359.0,0.0,-991.2146714562409,-2.5020907340109226,0.010164415843461012,0.08230245721548228
1179,992.5633337028187,0.9995109376745399,0.004799396755511533,9.0,511.0,0.0,-992.2219169019271,-2.548317475184865,0.010330344049294674,0.08747405777918842
1180,993.2977053973409,0.8753770746092651,0.004116071977974781,8.0,355.0,0.0,-991.4401385896592,-2.369921842804565,0.009766820244929775,0.08506252510477477
1181,992.6151213557049,0.9469102749824684,0.0034207472301264106,10.0,1023.0,0.0,-991.3065262846701,-2.6019679711734542,0.010512544246726933,0.08012016408636614
1182,994.2290330093505,1.0,0.003564376648405653,2.0,3.0,0.0,-992.4675590485635,-2.502307755204343,0.010189321318546557,0.082308394302284
1183,993.1608009509924,0.9160625078551992,0.004799396755511533,9.0,511.0,0.0,-990.4721248231575,-2.56334967609258,0.01037464082371,0.0859774335060139
1184,993.0577044411274,0.9328721783622955,0.004116071977974781,10.0,1023.0,0.0,-991.6049411260741,-2.480070913305125,0.010127508907435506,0.07950927412360166
1185,992.8694272201204,0.9815089134520282,0.0034207472301264106,7.0,231.0,0.0,-991.6555982738671,-2.573050089650598,0.0103970331168761,0.08073294388268762
1186,993.1543807490644,0.8595515826115859,0.003564376648405653,8.0,391.0,0.0,-991.8859000768525,-2.5379375403943247,0.010313460634038008,0.08489876615587222
1187,989.6039896521609,0.9972082681181512,0.004799396755511533,9.0,1023.0,0.0,-988.3725206580297,-2.7303524007632847,0.010902529980474486,0.0883879628968525
1188,992.0704950866743,0.9993401869290823,0.004116071977974781,9.0,511.0,0.0,-991.5714091064106,-2.5757696236322065,0.010414856625521727,0.07813229630666209
1189,993.5867170877502,0.9996575620051266,0.0034207472301264106,10.0,1023.0,0.0,-992.5062539664157,-2.6026851801914157,0.010504199853427536,0.08229892244585961
1190,991.799529877851,0.9276118278485235,0.003564376648405653,8.0,407.0,0.0,-990.7734954949167,-2.593850795509014,0.010497944782047311,0.08472966230901247
1191,992.689579700443,0.9122404832069788,0.004799396755511533,9.0,511.0,0.0,-987.8561331008549,-2.4863356744604066,0.010125718334090043,0.08685433109950656
1192,991.711465394732,0.9264755086671695,0.004116071977974781,9.0,511.0,0.0,-991.1106115825414,-2.558979738613618,0.01036602394926341,0.07743975467457795
1193,993.431125142706,0.9577865684932022,0.0034207472301264106,6.0,111.0,0.0,-993.1066826283886,-2.5937256762409353,0.010467421046673446,0.08249534752126457
1194,992.4538169804721,0.9116340421822033,0.003564376648405653,10.0,1023.0,0.0,-989.275694876379,-2.649443792937129,0.010659348415864906,0.08088902704771132
1195,991.519669761375,0.9208507687972267,0.004799396755511533,9.0,511.0,0.0,-990.1889408999589,-2.3537281050391385,0.009713324524008483,0.0882058244199679
1196,992.1678736723625,0.9964374968173737,0.004116071977974781,9.0,1023.0,0.0,-991.3862065915141,-2.511078770705441,0.010215709334395386,0.07765816219663957
1197,992.8233471648837,0.957450360271641,0.0034207472301264106,9.0,1023.0,0.0,-991.0305667601979,-2.6140819482238724,0.01053390774614175,0.08557453280555594
1198,993.5173045917172,0.9996124406340611,0.003564376648405653,8.0,343.0,0.0,-990.921906483248,-2.5800436500044577,0.010424913956642705,0.08168584560666924
1199,990.8460558637868,0.8005113270144543,0.004799396755511533,8.0,511.0,0.0,-985.9262215964999,-2.3552536130802726,0.00974409538946971,0.08714265703603503
1200,993.3552515228365,0.9374064524213827,0.004116071977974781,9.0,511.0,0.0,-991.3581009074584,-2.577780907801178,0.010418331438161801,0.08078968369495176
1201,992.9811367831878,0.9897590090137885,0.0034207472301264106,7.0,251.0,0.0,-991.6652659240902,-2.612238138256457,0.01053565817519649,0.08554520115441383
1202,990.919871967367,0.9912671716972984,0.003564376648405653,9.0,1023.0,0.0,-990.3495992897496,-2.7345421419723617,0.01091083512105263,0.0844656911775395
1203,990.4944196154609,0.6689492388024013,0.004799396755511533,4.0,23.0,0.0,-988.1256076424677,-2.352899587651728,0.009692659560686493,0.08708795184438357
1204,987.279677940271,0.7991454188386673,0.004116071977974781,9.0,511.0,0.0,-986.395200807074,-2.1680210248543164,0.00915417425593804,0.0806184103431813
1205,991.5173994339943,0.7575958583208686,0.0034207472301264106,10.0,1023.0,0.0,-989.4200272782103,-2.508523904703294,0.010228336391575778,0.08696150037553134
1206,990.6234594108287,0.8524962256426589,0.003564376648405653,3.0,15.0,0.0,-989.2781891481296,-2.7348931894101303,0.010934441639679252,0.08448430316509256
1207,993.6891325719971,0.9709185770369559,0.004799396755511533,9.0,511.0,0.0,-990.615109682954,-2.498942611477411,0.010184131304457422,0.08504730619084466
1208,987.7343527574234,0.9541609693648375,0.004116071977974781,9.0,511.0,0.0,-986.0168647463211,-2.1839267159612605,0.009157368929517563,0.08241025209255921
1209,992.9649307279766,0.6622083481548214,0.0034207472301264106,2.0,3.0,0.0,-987.1214769069397,-2.507961837675874,0.010200741431556441,0.08695299750448274
1210,991.4138601013638,0.9039189434046687,0.003564376648405653,9.0,511.0,0.0,-989.1066227509518,-2.68473218741394,0.010754097179034892,0.08622375232235784
1211,993.5565379893025,0.9626175975090216,0.004799396755511533,9.0,1023.0,0.0,-993.1773672065791,-2.557848118476887,0.010372419851570582,0.08402314608820977
1212,989.6849960779592,0.9523124093102951,0.004116071977974781,2.0,3.0,0.0,-987.7379993566386,-2.1844582550131455,0.009194974373825618,0.08240668084349732
1213,990.9024285699033,0.9993062596777353,0.0034207472301264106,9.0,511.0,0.0,-989.9585752630999,-2.7367935788620787,0.010927063984659298,0.08558668932693234
